no,comment_id,category,text,rater2_label,catatan
124,UgyStRxG-t-u6LQHnxF4AaABAg,institusional,"Masa yang maling ayam yang harganya Rp. 53.000,- vonis 5 tahun penjara.
Nah yang korupsi ratusan trilyun vonis nya 6,5 tahun 😅😅😅 hukum indonesia begini yah..🤣🤣🤣🤣🤣",negatif,
125,UgwH5CkfDiy8ET4eLNJ4AaABAg,institusional,Sipaling timsus setelah disorot 😂,negatif,
126,Ugx3uynhv59NzUDL7AV4AaABAg,institusional,"Terima kasih Bapak, saya sebagai mahasiswa hukum menurut saya perbincangan ini sangat bermanfaat dan sangat membantu saya untuk kembali belajar dengan metode yg berbeda. Sukses selalu dan semoga kedepan bisa terus ada..",positif,
127,Ugwh6JyS3vsNYxhwC2Z4AaABAg,tutorial_website,"sangat edukatif dan sangat membantu, terimakasih 🙏",positif,
128,UgxtqOpLTm833xR4zzF4AaABAg,institusional,❤ dimiskinkan atau tiru Tiongkok,negatif,
129,Ugy_FvsLd-RSwBnRvvF4AaABAg,institusional,"Hina di dunia hina di akhirat kelak....
Garong koruptor itu sdh terlihat, jabatan cuma pegawai tapi rumahnya mewah, mobilnya mewah, gaya hidup anak istri mewah, kdg aku berpikir gaya hidup mereka mengalahkan pengusaha...dari mana lagi klo bukan korupsi..",negatif,
130,UgyRdphUI7HRJuEnonh4AaABAg,institusional,"Mahkama Agung kebanggan HOTMAN PARIS  sang pengacara kondang di negeru ini.
Salam sdr hotman dr rakyat jembel yg buta hukum.",negatif,
131,UgzzYfoicio0d72kzyd4AaABAg,institusional,"Diterima gak di terima tanggung jawabMA, sangat memprihatinkan😔😔😔😔",negatif,
132,UgxyJGOgDYDNMPBXWTh4AaABAg,tutorial_website,"mantap badilum, maju terus.
Kalau boleh saran kasih topik untuk podcast diskusi kak: bagaimana kedudukan dan peran dan kewenangan hakim (hakim murni, bukan sbg pejabat Ketua dan wakil Ketua Pengadilan) dalam tata administrasi peradilan dan kepemimpinan manajerial di pengadilan. Hal ini kayanya sangat menarik, mengingat banyak di beberapa pengadilan, hakim diberikan wewenang yang jauh masuk dalam ranah eksekutif peradilan/manajemen administrasi peradilan, padahal kan hakim tidak punya jabatan struktural/instruktif kepada pejabat strukturan di kantor. Lebih lanjutnya, mungkin lebih menarik jika diadakan diskusi.",positif,
133,Ugx7F6FbQbtKPEsQ7E14AaABAg,institusional,*MAJU TERUS KPK*,positif,
134,UgxAHRv7sw_Vjuyks494AaABAg,tutorial_website,"Mantul pa padang, sangat memudahkan masyarakat dlm mencari keadilan, sukses terus pa padang",positif,
135,UgwqV4mk-isSYvQbYcV4AaABAg,tutorial_website,"sekarang agustus 2024 ada versi barunya kak, lebih ribet lagi..ini yg lama. tolong di share cara finalisasi yg baru. makasi ya",negatif,
136,UgwW_3hcNhMcKi2h9vJ4AaABAg,institusional,"Kenapa harus bersedih mensngkap hakim agung, justru disitu korupsi selalu aman, banyak keputusan yg kontroversial, seperti pembebasan Syafrudin Tumenggung divonis 15 th penjara oleh pengadilan tinggi, oleh hakim agung dibebaskan.",negatif,
137,UgxjPYj6rWH9bRK1i1x4AaABAg,institusional,Wahhh... Ada yang nganggur nih.. Masak cuman didiamkan saja.. Lama2 busuk juga... 😂😢😅,negatif,
138,UgyPJPsraE8JU6qC1UJ4AaABAg,institusional,Siapapun melnggar hukum tegakan keadilan bagi seluruh rkyat Indonesia  .semngt sukses sll KPK dn pak mahmud md smg sll Amnah pembala kbnran keadilan demi klsmtan bngsa kita mks,positif,
139,UgxEw-xc52HyJKOTpEN4AaABAg,institusional,MANTAP BANGET joss,positif,
140,UgxVKYAiqq9-8m49ad14AaABAg,institusional,Besuk2 gk usah pilih musisi jadi DPR daripada nambah ribet masyarakat dan negara.,negatif,
141,UgydZg-1L-MmEAtrKVh4AaABAg,institusional,"Baca juga berita lainnya di www.kompas.id: 
1. KPK Jadi Penegak Hukum dengan Tingkat Kepercayaan Publik Terendah - https://bit.ly/3xvbuRI
2. Selain Dugaan Korupsi, Korporasi Bisa Dijerat Soal Monopoli - https://bit.ly/3xuIvgY",netral,
142,UgywNsc2fzoGWzGn1zd4AaABAg,institusional,Yaaa namanya jailangkung Dul Gafur cs.,negatif,
143,Ugy_3BChnWzn-Wq3JRN4AaABAg,institusional,"Sudah rusak hukum di Indonesia, lalu bagaimana pemulihannya? sebaiknya extreme harus dilakukan korupsi di atas 10 milyar harus hukum mati",negatif,
144,UgzcX84wxDFdZMdVTkB4AaABAg,institusional,Naaah baru bener tuh kpk yg korupsi benar2wajib di tangkap..hakim jaksa sudah biasa yg nama nya nyuap menyuap hukum salah mw bebas suap hakim sm jaksa pasti di jamin bebas..kasian jabatan hakim tp hina skli kasih makan keluarga nya sllu dri duit haram,negatif,
145,UgyIyXAJYcRQzZ3K0ZR4AaABAg,tutorial_website,Excellent PA Padang. Sukses selalu. Amien Ya Allah.,positif,
146,UgwuPeYMZC27eoYESFh4AaABAg,institusional,Selama tdk diberlakukan hukum mati bagi koruptor dan mafia hukum  sangat MUSTAHIL negeri ini aman tentram subur makmur,negatif,
147,Ugwv8kxznmesQ1aS5Cd4AaABAg,institusional,Suaranya -_-,negatif,
148,UgwOx_g-u6_oLLMCvL14AaABAg,tutorial_website,"Terima kasih mbak Hera... info yg sangat bermanfaat, memudahkan akun pengguna lain utk mendaftarkan perkara... ternyata daftar perkara pake ecourt itu mudah dan murah... terima kasih PA Tuban sukses selalu",positif,
149,UgzKkYd4QO6ohHkFqsN4AaABAg,tutorial_website,Bang tutorial BSU 2025 apakah sama bang,netral,
150,Ugx9FKDLVuVlXEZLaS14AaABAg,institusional,Tks RH bela silfester dg mengatakan tdk suka menghukum orang mantap RH,positif,
151,UgyhIIZ88j2zq9Aru6R4AaABAg,tutorial_website,Mantap sekali,positif,
152,Ugyz8jX_tHPClHw_VPp4AaABAg,tutorial_website,Pa padang selalu berinovasi. Mantap,positif,
153,UgyM-5UYYzXMdOrGZkt4AaABAg,institusional,Lucu pwolll🤩,positif,
154,UgyIlODPiAN44MiE__x4AaABAg,institusional,Mantap donk,positif,
155,UgxKdkqybckmyVkshXd4AaABAg,institusional,"YA ALLAH, SGR LENYAPKAN, VIRUS"" JAHANAM DARI BUMI INDONESIA.
Aamiin"" yra..Mf mks.
23/09/2022/14:09 WIB.",negatif,
156,Ugw9By6ILqfNwf0OeEV4AaABAg,institusional,"Bila dt2nya valid maka hukum hrs visa mengkoreksi meskipun hrs  merevisi putusan MK/ MA, panglimanya adlh KEADILAN bukan putusan Lembaga2 hukum. Apalagi nyata2 byk pelanggaran yg vulgar mencolok rasa keadilan rakyat.",negatif,
157,UgxQxLBDIlqXxoXshyN4AaABAg,institusional,Apakah PK bisa di ajukan tanpa melewati tahap banding dan kasasi ? Mohon pencerahanya pak ? 🙏,netral,
158,UgxZWDXKghux9lQKi4N4AaABAg,institusional,"👍👍👍👍👍
Kami para istri/ibu dan anak, memohon sekali perlindungan hukum dan keamanan jg keselamatan diri kami dan anak anak kami dari kejahatan pelakor jahat dan kejam 🙏🙏🙏

Kepada Suamiku, mohon sadaaaar...mantan atasanmu bu NS/L miriiip sekali dengan aulia kesuma yg sdh divonis mati karena membunuh suami ke 2 dan anak tirinya M.Adi Pradana 😱😱😱😱

Apakah saat ini Suamiku YW sdg bersama NS kerja bareng jg sdh kawin lagi diam diam😱😱😱????",negatif,
159,UgzkJ7uqL2aNsUZnvSN4AaABAg,institusional,Luar biasa penegak hukum nya sudah turun tangan sendiri dalam korupsi...,negatif,
160,UgyApMULkIXl76HmTst4AaABAg,tutorial_website,"Assalamu'alaikum.. saya sudah daftar permohonan prodeo untuk isbat nikah (isbat nikah masal), di persidangan pertama ada keterangan upload berkas sebelum tgl 21 November. Kira2 berkas apa yg harus saya upload dan apakah di tgl 21 tsb saya harus menghadiri persidangan? Terima kasih.",netral,
161,UgzecmjaoPWmfV6nYUh4AaABAg,institusional,"yg ku tunggu tunggu akhirnya..
TVONE nayangin jg ....br percaya .
kalau berita ini gak hoak .
TVONE kebanggaan ku",positif,
162,Ugz9dWhFUojCj8kJKpx4AaABAg,institusional,"Duit itu bisa membeli hukum. Mau???? Jadilah pjbat dan korupsi byk2, kmudian beli sesuka anda, sangat mudah di dapat. Kcuali rkyat kecil yg bodoh dan TDK brpndidikan, jgn mimpi bisa seenak jidat.😄😄😄",negatif,
163,UgxfROf9_hQCdVHJZ394AaABAg,tutorial_website,Kalou mau nonaktif sediri bisa ga,netral,
164,UgwQUG9i6cdoJ5KoYAJ4AaABAg,institusional,Semangat bli JRX.🙏💪,positif,
165,UgweWYSZ-JkaeULjSsN4AaABAg,institusional,"Lebih baik bicara soal RUU MLA 
Tentang uang 🏧 korupsi yang disimpan beberapa bank  negara Swiss",netral,
166,Ugw7z7JGLaaF70MeHRJ4AaABAg,institusional,KERAS!!!! BERARTI SAMBO TAU BANYAK RAHASIA YG BUAT ORANG2 PENEGAK HUKUM TAKUT,negatif,
167,UgwJbIgr9MGTbTAUsiB4AaABAg,institusional,"Ya Allah smoga yg curang akan tumbang, kebenaran akan terbuka dn di menangkan Allah,,",netral,
168,UgyW9mOWLroIY2FPW9t4AaABAg,institusional,"Negara ini RUSAK,...ad Kesan HUKUM d Jadikan Alat OKNUM Penguasa Untuk membungkam",negatif,
169,UgzM1APM4ld_c9HKIK94AaABAg,tutorial_website,"makasih infonya kak, sangat membantu  🫶🏻👏🏻",positif,
170,Ugz_lwmx5WItTuQS1WN4AaABAg,institusional,Semoga sukses 👍👍,positif,
171,Ugy06TQYf6r-2tpxsER4AaABAg,institusional,"Kalo dikasih peluang bs diyakini kisruh lagi...jelas2 pelanggaran...
Masyarakat & mahasiswa muak sm dinasti",negatif,
172,UgwHQ9-xAlrGuQmU9DB4AaABAg,institusional,Nte munafikun ....masukkin aj ..pqk jaksa    biar tau  tuh si kingkong gmne rasanya ngk  nete😂😂😂😂😂😂,negatif,
173,UgwwFWXFltibxEnSAyp4AaABAg,institusional,mari kita reformasi MA kita dengan turun kejalan. mari kita bongkar sarang mafia ini. merka merasa mempunyai segla nya di negri ini.. kasus zarof ricard di bungkam oleh mereka para mafia. kasus vina ini ingin memberi tahu kepada kita bawa mafia negri ini masih memegang hukum di indonesia di MA,negatif,
174,Ugx4q-HcXsXK4iWDOSd4AaABAg,institusional,"Ibu karen , sekarang hukuman , negara , hukuman akhorat, menantinya ibu karen , 😅😅😅😅😅😅😅",negatif,
175,UgwyFbhdko58f0oayzZ4AaABAg,institusional,Segera di tangkap silvester ternyata hrs mendekam dinginnya penjara,negatif,
176,UgzWOs76d69LVyPTbct4AaABAg,institusional,Kita nonton aja sambil ngopi 😊,positif,
177,UgxT5AhMQTXCb-0zC1h4AaABAg,institusional,"Tidak usah kecewa kita dgn hukum yg ada, kalo kita menghendaki keadilan yg sejati nanti ada waktunya ,diakherat",netral,
178,UgxvYDnhn0t40jWKL-54AaABAg,institusional,"mantap ,termul2 udah saling klem pendukung jokodok,ini baru super win,termul saling berantem,jgn saling sanggah,di atas ring aja,biar kami menonton duel termul,",netral,
179,UgzSvG-jyvD3_bcURR94AaABAg,tutorial_website,"Sangat membantu sekali, mantab 👍🏻",positif,
180,UgxcyK5GanIKBQw4SKV4AaABAg,tutorial_website,Mantap PA Painan,positif,
181,Ugyasi-MvAnt8NbWuEF4AaABAg,institusional,Kalau mau menggunakan hasil sidang itu.ubah dulu uud 45 yang menyatakan putusan pengadilan tidak berlaku surut.jadi hasil gugatan itu tidak bisa digunakan dalam putusan hukum sebelumnnya yang sudah inkrah,netral,
182,UgypEUecQqdh1f5eNIB4AaABAg,institusional,"KEPADA YTH.
BAPAK KETUA KPK RI.
BAPAK KETUA KEJAKSAAN AGUNG RI.

DENGAN HORMAT.
TOLONG SECEPATNYA DI PERIKSA SEMUA ANGGARAN KEUANGAN KABUPATEN MAMASA DAN DANA DANA DESANYA SELAMA 12 TAHUN SAMPAI SEKARANG.
TERIMA KASIH..",netral,
183,UgziPN-R92Ra3N7a8rV4AaABAg,institusional,Majelis hakim ini gmn y ?,netral,
184,Ugyv6g2oYSIkJmQndQt4AaABAg,institusional,Kerja2 pihak yg berwenang  ngapain  aja mengurus hal sepele saja bertahun2 tak selese pantas saja korupsi susah di Brantas di NKRI ini karna aparat2nya tak punya kualitas,negatif,
185,Ugz05Rq_jbzyvp8K5Dp4AaABAg,institusional,"Terima kasih pak hakim..

Pdhl PC juga hrs sama Ps hukuman nya",netral,
186,UgwEK6EwnnuXfnU5Et94AaABAg,institusional,PEJABAT JOKOWI MANTAP 😂😂,negatif,
187,UgyFL1QE1I2D3s-bSv94AaABAg,institusional,"KAPAN HARUN MASIKU BISA DITANGKAP KPK ,SEPERTI NYA HARUN MASIKU DIBIARKAN KPK.UNTUK MENIKMATI UDARA BEBAS.SELAMA HARUN MASIKU BELUM DITANGKAP KPK, BERARTI KPK MASIH BURUK KINERJA NYA.👎👎👎",negatif,
188,UgwBSQat1TTNxILvvYN4AaABAg,tutorial_website,Sangat informatif dan mudah di pahami 👍,positif,
189,UgzIr1tTx_DAa6evDqh4AaABAg,institusional,hukum omh jd byk yg brni.....,netral,
190,Ugx1UU5OFz0ZJ5_dZPB4AaABAg,institusional,"Org2 pengangguran sdh tdk pya malu, gk ada kerjaan bangun tidur mmfitanh, brgkt ke pengadilan gromnolan gk guna bikin gaduh aja, cpt bui lah situasi ekonomin sdg buruk gni nikin brisik aja",negatif,
191,UgzOGVlUSqVGnopyj3h4AaABAg,institusional,Mantap 🔥🔥🔥🔥🔥,positif,
192,UgyO4AcYQplHwczU_2d4AaABAg,institusional,"Sebenarnya ga ada masalah pada pasangan yg menang..
Kl mengacu pada Sk KPU  paslon 01 menang berdasarkan hasil sidang sengketa Pilpres di MK dan kl berdasarkan Keputusan MA juga paslon 01 menang..lalu mau diapain lagi..",netral,
193,UgwBCdI3hGhTWwWcmDV4AaABAg,tutorial_website,"TK masih bekerja. Mau pengkinian data. Tapi gagal, notif nya menunggu pembayaran iuran dari perusahaan. Sementara iuran bulan September 2024 sudah di bayarkan. Kira2 kakak tau gak kenapa bisa gitu?",netral,
194,UgyflZkuBkK0l2lfPiR4AaABAg,tutorial_website,Keren😍,positif,
195,UgyqZRU8emEIFeKBScR4AaABAg,tutorial_website,bagus dan cukup inspiratif,positif,
196,Ugzk0A93c5OEOB4W4qp4AaABAg,institusional,Tangkap Razman,negatif,
197,UgzdoIi5O6s2KaE_NzN4AaABAg,tutorial_website,"kemajuan teknologi e-court sangat membantu masyarakat. tetapi apakah masyarakat memilih menggunakan e-court ini di banding datang di persidangan pada saat pandemi seperti ini, atau malah di wajibkan menggunakan e-court pada saat pandemi seperti ini?
Saraswati (SAB/210117094)",netral,
198,UgwaeEQJEydtC-fShCl4AaABAg,institusional,"Dosa besar   dan  tidak bisa  diampuni  alloh swt   Karena  Curang pilpres thn  2019 dan  telah  membohongi  270 juta  rakyat Indonesia  , Sudah diputuskan  oleh  MA  masih saja  mengelak , berkelit   ,  Jokowidodo  dkk  hanya  menunggu  AZAB BESAR  DAN  HUKUM KARMA  DARI  ALLOH SWT  SAMPAI KE ANAK CUCUNYA  , AMIIN YA ROBB",negatif,
199,Ugx_7b1MnYaFykh8qnZ4AaABAg,institusional,Saya.warga.indonesia.kerja.malaysia.korupsi..di.indonesia..tak.heran...pasal..hukum..lemah..itulah.banyak..orang..yang..melakukan..lihat..di.malaysia..ada.korupsi..tapi..sedikit..pasal.hukum.di.malaysia.tajam..mau.korupsi..pikir.pikir.,negatif,
200,UgxIEf9kJLAWmaNn__B4AaABAg,institusional,"Harusnya... Polisi, hakim, jaksa. Bila korupsi ya dihukum mati... Itu aja..",negatif,
201,UgwJswKf9mBq87SzgPF4AaABAg,institusional,MA dikasih uang 😂😂😂,negatif,
202,UgyHPRVmTZLg10IHyud4AaABAg,institusional,"Mehilangkan dasar hukum, kemenangan seorang itu, seseorang itu telah mencederai kedadilan dalam bernegara  sangat memalukan. Dunia....",negatif,
203,UgwSt19H_5PPztFDDf14AaABAg,institusional,Korupsi x bakal maju Negara Komunis Republic Indonesia Ini 😷🙏,negatif,
204,UgzTn8a8A8bE-bZEnVh4AaABAg,tutorial_website,Terima kasih sangat bermanfaat 💪,positif,
205,UgwXly55-rnHFE7NgSh4AaABAg,institusional,"kasus vina cirebon bener"" hukum tajam ke bawah😢😢",negatif,
206,Ugwb9_S8HWkS11vwYRJ4AaABAg,institusional,"Bongkar semua institusi, yang rawan akan korupsi, pungli, dan keserakahan",negatif,
207,Ugw6Z5mE_ztxtIeTOaR4AaABAg,institusional,Jangan mudah dengar di sebelah pihak takut nanti jadi fixnah,netral,
208,Ugy2OB0lC8Z6R9jQop94AaABAg,institusional,Biarlah ini menjadi pembelajaran rakyat indonesia...Allahlah sang maha kreator tertinggi...serahkan saja pada-Nya....,netral,
209,Ugx5ydx1-uAaU2vf7Kx4AaABAg,tutorial_website,"Alhamdulillah terimakasih pak pram ilmunya, mudah mudahan dengan adanya E Court di Indonesia bisa mengefisienkan, memangkas birokrasi dan mempermudah adminitrasi di pengadilan 😁
Mochammad Arif Budianto 210117058",positif,
210,Ugzv-HEaM2E9PvmDKzp4AaABAg,institusional,Ini ini memalukan sekali....,negatif,
211,UgzmUO3u0KWrnHjM9zJ4AaABAg,institusional,Pantesan pinokio girang krn banyak bgt temanx yg ahli bohong 👍,negatif,
212,Ugzby1s_jXihAHFxIh94AaABAg,tutorial_website,Videonya sangat menarik dan mudah dipahami👍🏻👏🏻,positif,
213,UgyeqOnzezvUxZUmc7d4AaABAg,institusional,Apresiasi buat KPK atas tertangkapny hakim MA. Ini kalo boleh wajah dihadapkan kedepan biar tampak seperti apa bentuk orangnya,positif,
214,UgxkPELYyFE5-jJE8bN4AaABAg,tutorial_website,Keren 👍👍,positif,
215,UgyeVQK21KiO55rbCfp4AaABAg,institusional,"Semoga INDONESIA SEHAT   DAMAI AMAN NYAMAN . BERSAMA RAKYAT BERSATU MEMBASMI COVID 19 . Hati2 dng adanya Informasi Mengenai Putusan MA mengenai PILPRES , Yg Bisa MENGANGU STABILITAS KEAMANAN Dan EKONOMI INDONESIA , Yg BERAKIBAT FATAL Yg MENGAKIBATKAN TERJADI TERPECAH BELAH PERSATUAN INDONESIA .",netral,
216,UgxCjLpGXGAEZdsPPKd4AaABAg,institusional,"DPR buat UU vonis maksimal sekian tahun,,,,cba vonis minimal 15 tahun tanpa remisi",negatif,
217,UgzpTdsrPs3Z9n8VlJZ4AaABAg,institusional,"Tanda jasa untuk penghianat hukum. Sudah bohong, membunuh dengan membabi buta tapi masih dibela. Parah hukum di negeri ini. Pada tidak waras  penegak hukum di Indonesia. Jangan² mereka juga mafia seperti Sambo",negatif,
218,UgzLqx-G7XByrXLB_7B4AaABAg,institusional,BANYAK BETULLAH MASALAH DINEGARA INI YANG MEMPRIHATINKAN MASALAH ITU TIMBUL BUKAN DARI RAKYAT SIPIL TAPI DARI PEMERINTAH DAN DPR/MPR !!!,negatif,
219,UgwaS9l6Houpmd1OsnR4AaABAg,institusional,"# LHA IJA LAH "" NGRUSAK "" DUNIA.PENDIDIKAN #* IJAZAH
KOK DIPALSUKAN !!INI MELAWAK
YG TIDAK LUCU !!*SUDAHILAH!!!*
MINTA GRASI BPK PRESIDEN!#*
BERARTI ! AKUI  B E R S A L A H #!*",negatif,
220,UgzTv8SkFnCVxjsvDph4AaABAg,tutorial_website,"sangat membantu, semoga PA pasuruan semakin maju 👍",positif,
221,UgyltXWJPNNeIIHuNE54AaABAg,institusional,"Apakah keputusan Pailit Intidana tidak cacat hukum..? Puluhan ribu nasabah Intidana menolak dipailitkan.. Ratusan karyawan Intidana di PHK.. ternyata keputusan Pailit adalah hasil Suap!
KARMA bagi semua pihak pemutus Pailit, Karma berlaku smpai ikhlas semua pihak yg dirugikan..🤲🏻",negatif,
222,UgwNwt1g5952-2rjdNx4AaABAg,institusional,Yg terlibat harus di bui 2019 pilpress Curang,negatif,
223,Ugy0fYd_4hDyzjRoMmp4AaABAg,institusional,"Sebetul nya k, lo kasus vina cirebon  di ungkap mudah sekali buka aja cctv itu jelas bukan yg di penjara pelaku nya ya, alloh buka lah mata hati  para hakim agung",negatif,
224,UgxwIUyFroDYfa1uVt54AaABAg,institusional,"Seenaknya aja minta pengampunan, ingat penyampaian bpk kemarin2",negatif,
225,UgwO6AyT2bR1J3pGs2N4AaABAg,institusional,"Apa yg di suarakan Alvin bahwa makamah agung sarang mafia, (tempat jual beli keadilan) nyatanya terbukti  dengan adanya ott oleh kpk terhadap jaksa yg menjd   Hakim  di. MA,,",negatif,
226,UgwYiCwa8NvL_06GMQB4AaABAg,tutorial_website,"Keren, layanan yang terintegrasi dengan aplikasi lain tentunya akan sangat memudahkan dalam memberikan pelayanan yang terbaik 👍🏻",positif,
227,UgxwW6iRxYycsJltfkd4AaABAg,institusional,"Bikin malu orang Indramayu, Jawa Barat saja sebagai Kota kelahiran nya..ya kalau memang gak pernah kuliah S 2 dan S 3 gak usah ngaku-ngaku lulus lah apalagi sampai buat lamar kerja jadi Rektor Universitas..parah memang..! Usut juga tuh banyak Pejabat di Indonesia yang gelar akademik nya gak jelas bahkan kuliah S 1 pun hanya untuk gelar jabatan doang..",negatif,
228,Ugyymw1qnK99itbyHDV4AaABAg,institusional,Astaghfirullah hal'adzimmm...sangat miris sekali hukum di NKRI ini...saya yg mengikuti kasus ini dari awal sangat kecewa dng putusan MK.. sebenarnya apa yg membuatakan mata mereka..😭😭😭bukan kah dalam kasus ini tidak adanya bukti sentifik yang memperberatkan mereka..mana bukti yang mengatakan kasus ini adalah pembunuhan..,negatif,
229,UgySLaxGAElGB9sUo-l4AaABAg,institusional,"Bohong kamu membela untuk rakyat, kamu bela jokowi., yg ijazah dia yg tidak jelas.",negatif,
230,UgxI-BkDbbRWHruYJQ14AaABAg,institusional,"Agnes Mo gak sudi lagi yakin nyanyiini lagu si Ari Bias, udh bagus lagu dia di nyanyiin sama Agnes. Selamat Agnes, kamu hebat",positif,
231,Ugz9JcxW22Q3ywzGCFt4AaABAg,tutorial_website,"Video yg mengedukasi, mantap",positif,
232,UgyFVBAkyKyBsGJs3xh4AaABAg,tutorial_website,Semoga sukses selalu Pengadilan Tinggi Jawa Tengah 🙏🏻,positif,
233,UgwnaoEstasEd94nAjh4AaABAg,institusional,keren.. ditunggu episode selanjutnya,positif,
234,UgyNE20qjCX5guPV59J4AaABAg,institusional,"Udh lah penegak hukum! Cepet di penjarakan si rasman itu,biar ga banyak berkoar"",slmt menempuh tempat br man",negatif,
235,UgzWuv5tpA10iHb8TA54AaABAg,institusional,Gaji sudah gede masih saja korupsi,negatif,
236,Ugx1rPxAjBhJziHFx8V4AaABAg,institusional,"Klu menurut sy ini kerja mafia pemerintahan utk mengambil uang rakyat secara legal🤣😂😂harvey bukan pegawai maupun pejabat pemerintah,dia pengusaha,atas dasar apa di sebut korupsi,🤣😂😁",negatif,
237,UgyCRoonz6LDp-NPtx14AaABAg,institusional,Bnr adny mapia di lkungn aprt hkum,negatif,
238,UgwmMUaIWbEuyHjlL2J4AaABAg,tutorial_website,Semoga bisa membantu dan memudahkan bagi penyandang disabilitas dalam pendaftaran e-court di PA Tual 👍👍👍,positif,
239,UgxYOVE41j8sHioEiMx4AaABAg,institusional,"Tenang masih ada Allah kok, cepat atau lambat pasti juga kebuka semuanya...",netral,
240,Ugy267Waob_sQvQWm6R4AaABAg,institusional,"Mudah sekali mendeteksi hakim2 nakal didaerah, lihat saja putusan2nya. Pastinya ada kasus sama tapi vonisbya jauh berbeda kenapa krna sudah pasti yg berat hukumannya tdk punya finansial untuk mengurusi perkaranya dan yg mendapat ringan sdh pasti punya uang banyak.",negatif,
241,UgyjoKvgaigvaNrg0Ep4AaABAg,institusional,"Hebaatt Tunjangan  121  juta  Uang Haram . M.A . Mau  Aman .
Sunarto  ( Suap Tenar  Tobaatt )  
Kopiah nya di ganti  tuuu  ama  helm",negatif,
242,UgweYo0Q1KO6gwsWu9B4AaABAg,tutorial_website,terima kasih informasinya.... membantu sekali.... good job,positif,
243,UgzfzqiHZ_bd17VC7GJ4AaABAg,institusional,"Rata rata hakim hidupnya mewah dari hasil suap,sogok,jual jabatan ,maluuuu ni yee ketangkaaap basaaah klepek klepek klepek.....",negatif,
244,UgxbtLqOTHUEGU4qEBl4AaABAg,institusional,Cepat serahkan diri woi,negatif,
245,UgyoavmzQVhLfZ9Pwj94AaABAg,tutorial_website,"kenapa sih pemerintah demen amat aplikasinya dibikin ribet.
padahal bisa aja tinggal 1x klik, konfirmasi jumlah TK & upah, kelar, keluar kode pembayaran & jumlah tagihannya.
males urusan sm pemerintah. capek.",negatif,
246,UgxWrKM9OLWDlmYjo9t4AaABAg,institusional,"Korupsi Uang negara merugikan negara dan kesejahteraan rakyat, ASUMSI saya untuk para koruptor adalah dengan berapa biaya pendapatan masyarkat kalangan bawah perhari dan itu perhari di penjara.
Misal rata rata pendapatan kalangan bawah 25.000/hari dan koruptor ambil misal 10 juta, maka di penjara sebanyak 400 hari, itu asumsi saya guys😎",netral,
247,Ugz-c666iYOIsO-nVjZ4AaABAg,tutorial_website,Mantap..sukses selalu..sangat membantu sekali,positif,
248,UgxOZtbCOqB2Oz7GPml4AaABAg,institusional,Mantap❤❤❤,positif,
249,UgzzRGQoDBmeqZf7wGJ4AaABAg,institusional,"Mau komen ape,, udah di wakilin semua sama netizen,, makasih ya netizen",positif,
250,UgwunF14o_KqTQ-LTMB4AaABAg,tutorial_website,"Izin bertanya pak, kalau mau cek online ganti nama di pengadilan bagaimana pak, cara nya terimakasih salam sehat selalu murah rezekinya Amiin🤲",netral,
251,Ugwy1FJwvoNvQi3sh-54AaABAg,institusional,Jutru penggacara dan hakim busuk di manggarai rusak masarakat di manggarai,negatif,
252,UgxsTC2kSbIUcI5eTOt4AaABAg,institusional,"Apabila Silfester tidak masuk penjara 1,6 tahun, maka rakyat semakin tidak percaya pada lembaga hukum di negeri ini.",negatif,
253,UgxjuY-4UxH4Q7CNoLx4AaABAg,institusional,"Pemerintah kita tidak tegas, kepercayaan kami rakyat terhadap 
lembaga Hukum tak ada lagi,, sekretaris MARI jadi mafia Perkara
dari Nurhadi sampai ke Hasbi Hasan,masya Allah
mestinya di rombak mulai dari Ketua sampai hakim nya
Jika yang dibawah bermain berarti ada unsur kerjasama
antara pimpinan dan bawahan,,",negatif,
254,Ugxbvbnc8xC9iy7-SZl4AaABAg,institusional,"KPU RI sudah jelas disogok untuk kemenangan jokowi, sudah terbukti salah satu anggota KPU RI yg terciduk KPK",negatif,
255,Ugxr6WPfHpshe7qPDpN4AaABAg,institusional,Jangan biarkan negri ini korop si pak ini saya orang kcil susah,negatif,
256,UgzxytMD8cP5tKK-d7x4AaABAg,tutorial_website,keren 👍,positif,
257,Ugy4Ep3OpbMo4utIYth4AaABAg,institusional,Oh jadi begitu.?!!!!!!!!!!!!!!!@!!!!!!,netral,
258,UgxG4A2QOjS_i4PXHAt4AaABAg,tutorial_website,Sukses terus buat pengadilan agama jakarta barat ..,positif,
259,Ugw5tUvX09FwvZ4Z_wh4AaABAg,institusional,"Kemarin kasus Jendral Sambo sekarang hakim agung , bingung saya sebai rakyat jelata kenapa negri ku jadi seperti ini.",negatif,
260,UgzpUy_xUPWYEJhz8mJ4AaABAg,institusional,"Dan beberapa putusan udah saya kaji & analisis berdasarkan perintah dosen untuk tugas kuliah, Terima kasih karena mempermudah pekerjaan/tugas mahasiswa saya  direktori putusan MA. 👍🙏",positif,
261,UgxFeGFRnIAq94Iz39d4AaABAg,institusional,Nomor seri uang mungkin bisa membantu banyaknya orang yang menyuap ..,netral,
262,UgxSiNSTklJ-O96PLjR4AaABAg,institusional,Cerita lama basi menjijikkan,negatif,
